station_id,timestamp,temperature,humidity,wind_speed,wind_direction,pressure,rainfall
IND_TN_001,2026-01-23 03:00:00,23.5,73.9,6.2,228.2,1011.9,0.0
IND_TN_001,2026-01-23 04:00:00,23.1,75.3,,171.6,1010.8,0.0
IND_TN_001,2026-01-23 05:00:00,23.2,78.6,5.8,198.9,1011.2,0.0
IND_TN_001,2026-01-23 06:00:00,26.3,71.3,5.0,116.5,1010.7,0.0
IND_TN_001,2026-01-23 07:00:00,28.3,61.8,4.3,264.6,1010.7,0.0
IND_TN_001,2026-01-23 08:00:00,29.0,74.7,4.4,133.4,1011.9,0.0
IND_TN_001,2026-01-23 09:00:00,29.1,74.7,4.6,234.7,1011.1,0.0
IND_TN_001,2026-01-23 10:00:00,33.8,62.1,4.6,233.1,1011.3,0.0
IND_TN_001,2026-01-23 11:00:00,34.3,55.8,3.4,256.2,1011.4,0.0
IND_TN_001,2026-01-23 12:00:00,33.7,65.4,3.3,250.5,1011.6,0.0
IND_TN_001,2026-01-23 13:00:00,35.9,60.1,2.8,235.2,1011.4,0.0
IND_TN_001,2026-01-23 14:00:00,35.4,55.1,2.0,166.5,1012.3,0.0
IND_TN_001,2026-01-23 15:00:00,35.0,55.0,1.8,228.7,1011.7,0.0
IND_TN_001,2026-01-23 16:00:00,33.1,58.9,1.0,233.6,1011.8,0.0
IND_TN_001,2026-01-23 17:00:00,33.1,60.8,1.0,195.7,1011.5,0.0
IND_TN_001,2026-01-23 18:00:00,32.0,58.0,0.8,274.9,1011.4,0.0
IND_TN_001,2026-01-23 19:00:00,31.5,55.2,2.9,280.6,1010.9,0.0
IND_TN_001,2026-01-23 20:00:00,28.7,65.1,1.2,210.1,1012.1,10.4
IND_TN_001,2026-01-23 21:00:00,26.7,71.0,2.2,294.3,1011.7,0.0
IND_TN_001,2026-01-23 22:00:00,26.0,68.1,3.5,213.5,1011.5,0.0
IND_TN_001,2026-01-23 23:00:00,22.5,75.4,2.1,256.9,1011.4,0.0
IND_TN_001,2026-01-24 00:00:00,21.1,83.0,2.9,155.0,1011.7,0.0
IND_TN_001,2026-01-24 01:00:00,25.0,76.3,3.8,94.9,1011.4,0.0
IND_TN_001,2026-01-24 02:00:00,23.5,74.7,4.0,118.0,1012.7,0.0
IND_TN_001,2026-01-24 03:00:00,21.9,75.1,4.0,217.8,1011.3,0.0
IND_TN_001,2026-01-24 04:00:00,26.7,64.7,6.0,198.9,1011.6,0.0
IND_TN_001,2026-01-24 05:00:00,25.7,73.9,4.7,128.5,1010.8,0.0
IND_TN_001,2026-01-24 06:00:00,25.0,73.6,4.5,209.3,1011.7,0.0
IND_TN_001,2026-01-24 07:00:00,28.4,68.7,5.4,333.6,1011.7,0.0
IND_TN_001,2026-01-24 08:00:00,29.2,72.1,4.5,247.2,1011.3,0.0
IND_TN_001,2026-01-24 09:00:00,33.6,65.5,4.3,293.2,1011.0,0.0
IND_TN_001,2026-01-24 10:00:00,30.7,56.9,,162.6,1011.5,0.0
IND_TN_001,2026-01-24 11:00:00,33.0,58.0,4.5,233.8,1011.6,0.0
IND_TN_001,2026-01-24 12:00:00,33.4,64.5,5.9,269.2,1011.6,0.0
IND_TN_001,2026-01-24 13:00:00,36.0,,3.2,284.2,1011.2,0.0
IND_TN_001,2026-01-24 14:00:00,37.2,52.8,1.9,312.5,1011.2,0.0
IND_TN_001,2026-01-24 15:00:00,33.9,60.9,1.7,222.1,1011.6,0.0
IND_TN_001,2026-01-24 16:00:00,34.2,,4.0,254.2,1011.3,0.0
IND_TN_001,2026-01-24 17:00:00,35.5,60.4,1.3,171.3,1010.4,0.0
IND_TN_001,2026-01-24 18:00:00,32.8,57.4,1.9,34.4,1011.8,0.0
IND_TN_001,2026-01-24 19:00:00,32.8,64.2,1.1,243.1,1011.8,0.0
IND_TN_001,2026-01-24 20:00:00,29.3,65.3,3.5,240.3,1011.4,0.0
IND_TN_001,2026-01-24 21:00:00,26.6,71.2,4.2,317.4,1011.6,0.0
IND_TN_001,2026-01-24 22:00:00,23.3,79.9,2.5,235.0,1011.9,0.0
IND_TN_001,2026-01-24 23:00:00,22.6,74.0,2.9,277.1,1012.4,0.0
IND_TN_001,2026-01-25 00:00:00,21.9,78.6,4.0,223.4,1011.9,0.0
IND_TN_001,2026-01-25 01:00:00,21.5,81.9,3.8,252.1,1011.2,0.0
IND_TN_001,2026-01-25 02:00:00,22.8,82.6,3.6,175.6,1011.4,0.0
IND_TN_001,2026-01-25 03:00:00,25.6,73.9,4.2,218.7,1010.7,0.0
IND_TN_001,2026-01-25 04:00:00,24.4,78.6,4.1,106.4,1011.9,0.0
IND_TN_001,2026-01-25 05:00:00,23.6,74.5,,230.5,1011.1,0.0
IND_TN_001,2026-01-25 06:00:00,24.8,71.1,7.1,243.3,,0.0
IND_TN_001,2026-01-25 07:00:00,27.1,66.1,6.2,179.6,1011.5,0.0
IND_TN_001,2026-01-25 08:00:00,28.5,64.0,4.8,187.4,1010.8,0.0
IND_TN_001,2026-01-25 09:00:00,31.6,61.6,4.0,212.4,,0.0
IND_TN_001,2026-01-25 10:00:00,31.3,59.0,5.5,289.9,1011.8,0.0
IND_TN_001,2026-01-25 11:00:00,32.0,63.4,3.0,134.2,1011.3,0.0
IND_TN_001,2026-01-25 12:00:00,34.4,62.9,3.8,209.1,1011.8,0.0
IND_TN_001,2026-01-25 13:00:00,33.6,64.6,2.7,211.4,1011.4,0.0
IND_TN_001,2026-01-25 14:00:00,35.9,57.2,1.9,170.7,1011.2,0.0
IND_TN_001,2026-01-25 15:00:00,35.2,62.2,1.4,253.6,1011.4,0.0
IND_TN_001,2026-01-25 16:00:00,32.8,60.2,2.3,270.2,1011.7,0.0
IND_TN_001,2026-01-25 17:00:00,31.7,61.1,0.9,249.5,1010.8,0.0
IND_TN_001,2026-01-25 18:00:00,31.1,66.6,2.8,298.0,1011.4,0.0
IND_TN_001,2026-01-25 19:00:00,32.3,59.5,2.7,237.1,1010.4,0.0
IND_TN_001,2026-01-25 20:00:00,26.8,69.5,1.8,246.5,1011.4,0.0
IND_TN_001,2026-01-25 21:00:00,27.6,,1.9,285.6,1011.4,0.0
IND_TN_001,2026-01-25 22:00:00,26.2,70.5,1.8,325.0,1011.1,0.0
IND_TN_001,2026-01-25 23:00:00,24.8,76.3,2.1,90.5,1012.2,0.0
IND_TN_001,2026-01-26 00:00:00,22.8,79.1,2.6,76.5,1011.6,0.0
IND_TN_001,2026-01-26 01:00:00,23.4,79.9,3.1,206.6,1011.6,0.0
IND_TN_001,2026-01-26 02:00:00,20.6,80.0,3.9,228.3,1012.3,0.0
IND_TN_001,2026-01-26 03:00:00,22.9,79.0,4.0,261.3,1011.8,0.0
IND_TN_001,2026-01-26 04:00:00,25.3,69.7,4.5,148.0,1011.2,0.0
IND_TN_001,2026-01-26 05:00:00,24.7,68.6,7.4,330.6,1011.1,0.0
IND_TN_001,2026-01-26 06:00:00,24.9,72.6,6.3,123.3,1011.7,0.0
IND_TN_001,2026-01-26 07:00:00,27.3,74.3,5.7,192.3,1012.1,0.0
IND_TN_001,2026-01-26 08:00:00,31.0,64.8,4.2,232.0,,0.0
IND_TN_001,2026-01-26 09:00:00,32.8,60.0,4.1,224.1,1011.7,0.0
IND_TN_001,2026-01-26 10:00:00,32.7,66.4,4.8,240.2,1010.6,0.0
IND_TN_001,2026-01-26 11:00:00,34.5,54.4,3.9,168.8,1011.5,0.0
IND_TN_001,2026-01-26 12:00:00,37.3,54.0,3.2,273.8,1011.6,0.0
IND_TN_001,2026-01-26 13:00:00,35.4,56.1,3.1,268.7,,0.0
IND_TN_001,2026-01-26 14:00:00,38.0,47.7,4.9,204.8,1011.1,0.0
IND_TN_001,2026-01-26 15:00:00,36.1,52.8,1.5,223.7,1012.0,0.0
IND_TN_001,2026-01-26 16:00:00,34.9,54.4,1.3,283.2,1011.6,0.0
IND_TN_001,2026-01-26 17:00:00,34.5,61.2,3.2,237.4,1011.4,0.0
IND_TN_001,2026-01-26 18:00:00,32.8,63.2,1.0,205.8,1011.0,0.0
IND_TN_001,2026-01-26 19:00:00,29.9,67.3,1.8,286.7,1011.5,0.0
IND_TN_001,2026-01-26 20:00:00,27.6,78.0,1.5,318.2,1011.8,0.0
IND_TN_001,2026-01-26 21:00:00,29.7,65.2,1.7,185.0,1010.9,0.0
IND_TN_001,2026-01-26 22:00:00,26.4,69.3,2.5,326.6,1012.2,0.0
IND_TN_001,2026-01-26 23:00:00,25.5,70.9,2.1,257.7,1011.9,0.0
IND_TN_001,2026-01-27 00:00:00,24.1,70.0,6.6,239.5,1011.2,0.0
IND_TN_001,2026-01-27 01:00:00,20.8,77.1,3.9,101.7,1011.9,0.0
IND_TN_001,2026-01-27 02:00:00,22.4,75.8,5.0,177.8,1011.2,0.0
IND_TN_001,2026-01-27 03:00:00,21.3,72.8,4.3,130.4,1011.1,0.0
IND_TN_001,2026-01-27 04:00:00,23.5,78.1,5.1,178.1,1011.1,0.0
IND_TN_001,2026-01-27 05:00:00,23.7,73.1,4.5,208.9,1011.6,0.0
IND_TN_001,2026-01-27 06:00:00,27.6,76.2,6.1,264.3,1012.0,0.0
IND_TN_001,2026-01-27 07:00:00,27.9,68.6,4.4,188.2,1011.7,0.0
IND_TN_001,2026-01-27 08:00:00,27.0,76.9,6.3,156.4,1011.1,0.0
IND_TN_001,2026-01-27 09:00:00,32.1,64.6,4.1,169.7,1011.8,0.0
IND_TN_001,2026-01-27 10:00:00,31.0,64.9,4.3,247.4,1010.8,0.0
IND_TN_001,2026-01-27 11:00:00,32.3,57.9,4.2,220.4,1011.7,0.0
IND_TN_001,2026-01-27 12:00:00,33.7,63.4,3.0,194.1,1011.9,0.0
IND_TN_001,2026-01-27 13:00:00,35.0,58.5,3.4,180.3,1012.0,0.0
IND_TN_001,2026-01-27 14:00:00,36.6,58.9,2.4,323.3,1012.0,0.0
IND_TN_001,2026-01-27 15:00:00,31.9,66.7,4.0,110.5,1010.8,9.8
IND_TN_001,2026-01-27 16:00:00,35.2,62.5,1.2,276.2,1011.9,0.0
IND_TN_001,2026-01-27 17:00:00,33.7,62.1,2.6,234.8,1011.1,0.0
IND_TN_001,2026-01-27 18:00:00,32.3,58.7,3.5,297.6,1011.5,0.0
IND_TN_001,2026-01-27 19:00:00,30.4,66.8,1.9,323.0,1011.8,0.0
IND_TN_001,2026-01-27 20:00:00,29.5,68.5,1.2,280.1,1011.2,0.0
IND_TN_001,2026-01-27 21:00:00,27.5,,6.2,137.5,1011.0,0.0
IND_TN_001,2026-01-27 22:00:00,25.6,69.7,1.7,226.2,1012.0,0.0
IND_TN_001,2026-01-27 23:00:00,25.1,74.4,2.3,258.2,1012.0,0.0
IND_TN_001,2026-01-28 00:00:00,23.0,81.6,,126.1,1011.6,0.0
IND_TN_001,2026-01-28 01:00:00,22.2,78.4,3.4,279.1,1011.8,0.0
IND_TN_001,2026-01-28 02:00:00,22.3,84.9,4.1,223.0,1011.5,0.0
IND_TN_001,2026-01-28 03:00:00,24.2,75.8,4.7,238.5,1011.1,0.0
IND_TN_001,2026-01-28 04:00:00,22.6,80.7,7.0,194.8,1011.2,0.0
IND_TN_001,2026-01-28 05:00:00,24.8,70.9,5.2,188.0,1011.9,0.0
IND_TN_001,2026-01-28 06:00:00,23.8,78.1,5.5,187.6,1011.6,0.0
IND_TN_001,2026-01-28 07:00:00,26.4,69.0,4.5,176.4,1011.4,0.5
IND_TN_001,2026-01-28 08:00:00,27.2,63.9,6.9,185.8,1011.9,0.0
IND_TN_001,2026-01-28 09:00:00,31.8,62.2,7.9,224.1,1010.9,0.0
IND_TN_001,2026-01-28 10:00:00,33.7,63.3,4.5,244.8,1011.5,0.0
IND_TN_001,2026-01-28 11:00:00,35.9,55.3,7.9,265.5,1012.0,0.0
IND_TN_001,2026-01-28 12:00:00,34.0,55.9,3.0,202.2,1011.9,0.0
IND_TN_001,2026-01-28 13:00:00,32.1,59.4,3.1,294.6,1011.2,0.0
IND_TN_001,2026-01-28 14:00:00,35.1,53.5,1.8,243.5,1011.2,0.0
IND_TN_001,2026-01-28 15:00:00,36.5,57.1,3.1,268.8,1011.7,0.0
IND_TN_001,2026-01-28 16:00:00,34.4,61.5,2.0,255.7,1011.5,0.0
IND_TN_001,2026-01-28 17:00:00,34.7,56.2,1.8,255.0,1010.8,0.0
IND_TN_001,2026-01-28 18:00:00,33.1,,2.1,264.8,1011.5,0.0
IND_TN_001,2026-01-28 19:00:00,30.8,70.0,1.2,270.0,1011.3,1.4
IND_TN_001,2026-01-28 20:00:00,29.2,65.8,2.4,264.6,1010.7,0.0
IND_TN_001,2026-01-28 21:00:00,27.4,61.7,1.8,220.2,1011.4,0.0
IND_TN_001,2026-01-28 22:00:00,23.4,73.2,2.8,269.6,1011.3,0.0
IND_TN_001,2026-01-28 23:00:00,23.4,78.1,2.6,354.3,1011.0,0.0
IND_TN_001,2026-01-29 00:00:00,23.9,77.7,4.6,206.8,1011.6,0.0
IND_TN_001,2026-01-29 01:00:00,23.6,67.8,4.7,132.7,1012.0,0.0
IND_TN_001,2026-01-29 02:00:00,21.8,68.3,3.9,57.6,1011.1,0.0
IND_TN_001,2026-01-29 03:00:00,20.5,80.3,4.0,94.7,1011.7,0.0
IND_TN_001,2026-01-29 04:00:00,22.2,77.0,5.3,137.6,1011.5,0.0
IND_TN_001,2026-01-29 05:00:00,23.9,76.0,4.4,176.0,1011.0,0.0
IND_TN_001,2026-01-29 06:00:00,27.7,73.3,4.6,178.3,1011.0,0.0
IND_TN_001,2026-01-29 07:00:00,26.1,76.5,6.4,224.2,1011.4,0.0
IND_TN_001,2026-01-29 08:00:00,27.8,68.1,5.8,156.7,1011.6,0.0
IND_TN_001,2026-01-29 09:00:00,33.3,59.2,3.8,95.1,1010.8,0.0
IND_TN_001,2026-01-29 10:00:00,32.4,60.9,3.5,224.2,1011.7,0.0
IND_TN_001,2026-01-29 11:00:00,34.5,55.1,5.9,196.4,1011.4,
IND_TN_001,2026-01-29 12:00:00,36.5,53.4,2.8,281.6,1011.7,0.0
IND_TN_001,2026-01-29 13:00:00,35.5,57.4,2.3,226.3,1011.8,0.0
IND_TN_001,2026-01-29 14:00:00,35.9,57.2,2.6,242.1,1011.5,0.0
IND_TN_001,2026-01-29 15:00:00,36.0,53.1,3.0,312.1,1011.6,0.0
IND_TN_001,2026-01-29 16:00:00,35.9,56.5,11.8,259.0,1012.1,0.0
IND_TN_001,2026-01-29 17:00:00,35.4,60.7,1.6,279.1,1011.7,0.0
IND_TN_001,2026-01-29 18:00:00,31.9,61.1,1.1,280.8,1011.1,0.0
IND_TN_001,2026-01-29 19:00:00,28.9,66.9,0.9,230.3,1011.0,
IND_TN_001,2026-01-29 20:00:00,29.6,69.0,1.0,302.9,1011.5,0.0
IND_TN_001,2026-01-29 21:00:00,28.8,63.3,1.5,205.4,1011.7,0.0
IND_TN_001,2026-01-29 22:00:00,23.6,75.3,9.9,287.6,1012.0,0.0
IND_TN_001,2026-01-29 23:00:00,23.2,75.8,2.1,205.5,1011.6,0.0
IND_TN_001,2026-01-30 00:00:00,26.1,69.8,3.1,189.3,1010.9,0.0
IND_TN_001,2026-01-30 01:00:00,23.5,71.7,3.1,120.0,1011.4,0.0
IND_TN_001,2026-01-30 02:00:00,25.3,72.6,5.7,199.1,1012.3,0.0
IND_TN_001,2026-01-30 03:00:00,23.5,69.8,5.9,121.9,1011.6,0.0
IND_TN_001,2026-01-30 04:00:00,23.0,77.7,6.2,215.8,1011.5,0.0
IND_TN_001,2026-01-30 05:00:00,25.2,69.9,4.7,129.0,1011.8,0.0
IND_TN_001,2026-01-30 06:00:00,25.2,71.6,4.3,147.7,1011.1,0.0
IND_TN_001,2026-01-30 07:00:00,28.4,66.0,4.6,223.7,1011.8,0.0
IND_TN_001,2026-01-30 08:00:00,27.7,69.9,6.8,215.6,1011.1,0.0
IND_TN_001,2026-01-30 09:00:00,32.1,60.5,6.7,157.9,1011.7,0.0
IND_TN_001,2026-01-30 10:00:00,30.9,67.5,3.5,204.3,1012.1,0.0
IND_TN_001,2026-01-30 11:00:00,34.7,56.6,9.5,204.6,1011.7,0.0
IND_TN_001,2026-01-30 12:00:00,36.2,53.8,4.0,253.2,1011.4,0.0
IND_TN_001,2026-01-30 13:00:00,35.4,52.2,4.4,184.4,1012.3,0.0
IND_TN_001,2026-01-30 14:00:00,32.6,62.9,2.4,224.4,1011.8,0.0
IND_TN_001,2026-01-30 15:00:00,35.4,60.6,1.9,193.5,1011.5,0.0
IND_TN_001,2026-01-30 16:00:00,34.8,59.4,2.0,238.3,1011.8,0.0
IND_TN_001,2026-01-30 17:00:00,32.9,64.3,3.5,289.5,1011.6,0.0
IND_TN_001,2026-01-30 18:00:00,32.5,66.2,1.9,255.9,1011.5,0.0
IND_TN_001,2026-01-30 19:00:00,30.0,60.6,0.9,218.1,1011.2,0.0
IND_TN_001,2026-01-30 20:00:00,28.3,67.4,1.6,217.0,1010.9,0.0
IND_TN_001,2026-01-30 21:00:00,28.1,68.9,2.2,225.4,1010.9,0.0
IND_TN_001,2026-01-30 22:00:00,25.6,72.4,2.2,257.0,1011.1,0.0
IND_TN_001,2026-01-30 23:00:00,25.4,74.4,2.1,20.4,1011.1,0.0
IND_TN_002,2026-01-01 00:00:00,21.8,77.0,5.3,127.6,1012.2,0.0
IND_TN_002,2026-01-01 01:00:00,23.6,76.9,6.7,227.0,1011.7,0.0
IND_TN_002,2026-01-01 02:00:00,23.1,74.6,5.6,135.8,1011.8,0.0
IND_TN_002,2026-01-01 03:00:00,22.7,81.8,6.4,117.6,1011.9,0.0
IND_TN_002,2026-01-01 04:00:00,23.4,81.2,6.7,190.8,1012.3,0.0
IND_TN_002,2026-01-01 05:00:00,23.5,70.2,8.0,288.2,1011.9,0.0
IND_TN_002,2026-01-01 06:00:00,26.7,70.2,7.2,150.7,1012.2,0.0
IND_TN_002,2026-01-01 07:00:00,28.1,63.6,6.5,205.7,1012.2,0.0
IND_TN_002,2026-01-01 08:00:00,28.5,65.9,6.7,196.5,1012.0,0.0
IND_TN_002,2026-01-01 09:00:00,27.3,70.3,6.2,242.5,1012.3,0.0
IND_TN_002,2026-01-01 10:00:00,34.0,58.1,6.1,192.0,1011.6,0.0
IND_TN_002,2026-01-01 11:00:00,31.1,65.4,6.6,131.3,1012.2,0.0
IND_TN_002,2026-01-01 12:00:00,35.6,61.8,4.6,130.6,1012.0,0.0
IND_TN_002,2026-01-01 13:00:00,36.4,60.9,5.4,241.1,1011.5,0.4
IND_TN_002,2026-01-01 14:00:00,35.3,53.2,4.5,220.6,1011.8,0.0
IND_TN_002,2026-01-01 15:00:00,32.7,63.3,4.7,221.6,1011.5,
IND_TN_002,2026-01-01 16:00:00,32.5,62.9,3.0,191.3,1012.0,0.0
IND_TN_002,2026-01-01 17:00:00,35.7,59.0,3.7,287.7,,0.0
IND_TN_002,2026-01-01 18:00:00,33.0,54.7,7.7,25.3,1011.3,0.0
IND_TN_002,2026-01-01 19:00:00,31.0,60.4,3.9,222.3,1011.5,0.0
IND_TN_002,2026-01-01 20:00:00,28.8,68.1,3.1,311.2,1011.4,0.0
IND_TN_002,2026-01-01 21:00:00,27.5,68.6,3.5,235.1,1011.6,0.0
IND_TN_002,2026-01-01 22:00:00,25.1,71.6,4.3,331.3,1011.9,0.0
IND_TN_002,2026-01-01 23:00:00,24.8,73.3,4.3,257.3,1011.3,0.0
IND_TN_002,2026-01-02 00:00:00,23.6,77.6,6.2,175.2,1012.1,0.0
IND_TN_002,2026-01-02 01:00:00,20.1,80.6,5.4,178.6,1012.2,0.0
IND_TN_002,2026-01-02 02:00:00,22.7,77.7,5.5,209.8,1012.4,0.0
IND_TN_002,2026-01-02 03:00:00,22.2,82.5,6.6,254.4,1012.1,0.0
IND_TN_002,2026-01-02 04:00:00,22.9,81.5,6.5,121.8,1012.1,0.0
IND_TN_002,2026-01-02 05:00:00,23.6,75.6,6.9,151.3,1012.5,0.0
IND_TN_002,2026-01-02 06:00:00,27.8,64.9,6.8,175.9,1011.7,0.0
IND_TN_002,2026-01-02 07:00:00,27.6,74.5,7.1,206.2,1011.2,0.0
IND_TN_002,2026-01-02 08:00:00,29.9,59.7,7.8,167.5,1012.0,0.0
IND_TN_002,2026-01-02 09:00:00,31.5,63.1,7.5,246.5,1011.4,0.0
IND_TN_002,2026-01-02 10:00:00,31.3,66.1,5.9,136.8,1011.0,0.0
IND_TN_002,2026-01-02 11:00:00,,59.7,7.0,156.2,1011.9,0.0
IND_TN_002,2026-01-02 12:00:00,35.5,52.2,4.8,301.1,1012.6,0.0
IND_TN_002,2026-01-02 13:00:00,34.5,60.7,4.7,279.3,1012.1,0.0
IND_TN_002,2026-01-02 14:00:00,35.5,65.4,3.6,299.8,1011.6,0.0
IND_TN_002,2026-01-02 15:00:00,34.1,55.5,3.4,341.6,1012.6,0.0
IND_TN_002,2026-01-02 16:00:00,34.7,61.5,3.6,261.6,1011.8,0.0
IND_TN_002,2026-01-02 17:00:00,32.3,63.8,6.6,273.8,1011.8,0.0
IND_TN_002,2026-01-02 18:00:00,33.2,65.4,4.0,239.1,1011.8,0.0
IND_TN_002,2026-01-02 19:00:00,29.1,64.9,2.9,262.4,1011.9,0.0
IND_TN_002,2026-01-02 20:00:00,28.4,65.2,6.2,257.5,1012.1,0.0
IND_TN_002,2026-01-02 21:00:00,27.3,74.3,,295.1,1011.8,0.0
IND_TN_002,2026-01-02 22:00:00,27.4,65.7,3.6,284.2,1012.0,0.0
IND_TN_002,2026-01-02 23:00:00,23.7,75.8,8.0,355.9,1012.1,0.0
IND_TN_002,2026-01-03 00:00:00,24.0,74.7,5.2,158.8,1011.5,0.0
IND_TN_002,2026-01-03 01:00:00,22.6,73.4,6.5,106.5,1011.2,0.0
IND_TN_002,2026-01-03 02:00:00,23.1,79.2,7.6,208.3,1010.9,0.0
IND_TN_002,2026-01-03 03:00:00,21.8,81.6,6.0,200.6,1011.7,0.0
IND_TN_002,2026-01-03 04:00:00,24.3,74.0,,102.0,1011.6,0.0
IND_TN_002,2026-01-03 05:00:00,24.5,73.6,6.6,125.5,1012.0,0.0
IND_TN_002,2026-01-03 06:00:00,26.3,68.7,7.2,260.9,1011.2,0.0
IND_TN_002,2026-01-03 07:00:00,25.7,80.3,9.7,134.2,1011.9,0.0
IND_TN_002,2026-01-03 08:00:00,28.2,69.3,6.1,189.1,,0.0
IND_TN_002,2026-01-03 09:00:00,30.5,60.8,6.6,218.1,1011.6,0.0
IND_TN_002,2026-01-03 10:00:00,33.0,63.8,5.5,239.0,1011.4,0.0
IND_TN_002,2026-01-03 11:00:00,32.2,62.2,6.8,242.2,1012.0,0.0
IND_TN_002,2026-01-03 12:00:00,32.9,58.0,5.7,208.5,,0.0
IND_TN_002,2026-01-03 13:00:00,33.9,55.3,7.2,267.1,1012.0,0.0
IND_TN_002,2026-01-03 14:00:00,35.6,66.2,4.9,190.6,1012.4,0.0
IND_TN_002,2026-01-03 15:00:00,35.9,57.2,3.7,177.0,1012.1,0.0
IND_TN_002,2026-01-03 16:00:00,34.8,59.5,5.9,254.1,1012.3,0.0
IND_TN_002,2026-01-03 17:00:00,33.5,60.5,4.1,337.6,1011.4,0.0
IND_TN_002,2026-01-03 18:00:00,31.2,64.1,3.0,253.7,1011.8,0.0
IND_TN_002,2026-01-03 19:00:00,29.7,65.0,3.1,195.8,1011.5,0.0
IND_TN_002,2026-01-03 20:00:00,28.1,69.1,4.3,249.3,1011.5,0.0
IND_TN_002,2026-01-03 21:00:00,26.6,65.5,6.6,239.3,1012.3,0.0
IND_TN_002,2026-01-03 22:00:00,25.8,68.8,3.6,176.2,1012.1,0.0
IND_TN_002,2026-01-03 23:00:00,25.7,75.5,4.3,192.5,1012.4,0.0
IND_TN_002,2026-01-04 00:00:00,23.2,78.4,4.6,142.3,1012.1,0.0
IND_TN_002,2026-01-04 01:00:00,22.9,74.9,5.1,156.7,1012.4,0.0
IND_TN_002,2026-01-04 02:00:00,22.7,76.8,6.4,274.3,1011.6,0.0
IND_TN_002,2026-01-04 03:00:00,22.7,73.4,5.9,109.5,1011.9,0.0
IND_TN_002,2026-01-04 04:00:00,22.4,80.9,6.7,210.6,1012.2,0.0
IND_TN_002,2026-01-04 05:00:00,26.0,78.1,6.7,219.7,1012.0,0.0
IND_TN_002,2026-01-04 06:00:00,25.7,74.7,8.4,190.8,1012.1,0.0
IND_TN_002,2026-01-04 07:00:00,29.0,63.6,6.5,225.3,1012.6,0.0
IND_TN_002,2026-01-04 08:00:00,28.4,72.5,7.1,251.6,1011.7,0.0
IND_TN_002,2026-01-04 09:00:00,29.6,66.2,6.0,284.4,,0.0
IND_TN_002,2026-01-04 10:00:00,33.2,56.0,7.0,236.7,1012.4,1.3
IND_TN_002,2026-01-04 11:00:00,34.4,61.1,5.5,185.0,1011.1,0.0
IND_TN_002,2026-01-04 12:00:00,33.6,66.2,4.8,260.9,1012.3,0.0
IND_TN_002,2026-01-04 13:00:00,34.1,61.2,6.2,239.7,1012.1,0.0
IND_TN_002,2026-01-04 14:00:00,34.8,56.5,3.7,225.5,1012.2,0.0
IND_TN_002,2026-01-04 15:00:00,34.2,58.5,3.4,238.8,1012.1,0.0
IND_TN_002,2026-01-04 16:00:00,34.5,62.6,4.3,226.8,1012.5,0.0
IND_TN_002,2026-01-04 17:00:00,33.1,57.6,6.5,256.1,1011.8,0.0
IND_TN_002,2026-01-04 18:00:00,32.3,65.4,8.3,244.8,1011.5,0.0
IND_TN_002,2026-01-04 19:00:00,29.2,64.6,2.9,245.1,1011.9,0.0
IND_TN_002,2026-01-04 20:00:00,28.6,67.3,5.5,243.1,1011.6,0.0
IND_TN_002,2026-01-04 21:00:00,28.2,64.9,3.5,286.6,,0.0
IND_TN_002,2026-01-04 22:00:00,26.0,72.1,,226.9,1012.2,0.0
IND_TN_002,2026-01-04 23:00:00,23.7,76.1,4.2,186.0,1012.4,0.0
IND_TN_002,2026-01-05 00:00:00,24.9,70.4,4.8,133.0,1012.0,0.0
IND_TN_002,2026-01-05 01:00:00,22.5,76.4,5.0,219.4,1012.0,0.0
IND_TN_002,2026-01-05 02:00:00,24.8,77.6,5.4,163.5,1011.9,
IND_TN_002,2026-01-05 03:00:00,21.6,77.0,6.0,130.6,1012.0,0.0
IND_TN_002,2026-01-05 04:00:00,22.8,74.4,6.3,156.8,1011.9,0.0
IND_TN_002,2026-01-05 05:00:00,24.3,74.5,7.7,143.2,1011.3,0.0
IND_TN_002,2026-01-05 06:00:00,27.1,76.0,9.4,220.4,,0.0
IND_TN_002,2026-01-05 07:00:00,25.7,77.4,6.8,271.1,1011.9,0.0
IND_TN_002,2026-01-05 08:00:00,28.2,69.7,6.6,187.9,1011.6,0.0
IND_TN_002,2026-01-05 09:00:00,,65.2,7.6,208.6,1011.6,0.0
IND_TN_002,2026-01-05 10:00:00,32.1,62.4,9.3,166.5,1012.2,15.7
IND_TN_002,2026-01-05 11:00:00,35.6,55.5,5.5,218.2,1012.3,0.0
IND_TN_002,2026-01-05 12:00:00,35.7,57.4,4.7,234.2,1012.3,0.0
IND_TN_002,2026-01-05 13:00:00,36.1,51.0,4.6,350.7,1012.1,0.0
IND_TN_002,2026-01-05 14:00:00,35.9,57.3,3.6,299.7,1011.6,0.0
IND_TN_002,2026-01-05 15:00:00,35.6,57.2,4.1,273.1,1011.9,0.0
IND_TN_002,2026-01-05 16:00:00,36.7,50.0,3.8,276.0,1011.4,0.0
IND_TN_002,2026-01-05 17:00:00,34.3,58.0,4.4,228.1,1011.1,0.0
IND_TN_002,2026-01-05 18:00:00,32.2,60.8,5.6,189.4,1011.5,0.0
IND_TN_002,2026-01-05 19:00:00,30.2,62.7,5.0,293.5,1011.7,0.0
