station_id,timestamp,pm2_5,pm10,no2,so2,co,o3
IND_KA_001,2026-01-29 14:00:00,51.03,91.99,40.27,15.37,1.82,52.61
IND_KA_001,2026-01-29 15:00:00,35.56,56.28,23.38,9.8,1.2,47.97
IND_KA_001,2026-01-29 16:00:00,54.7,83.19,37.97,14.5,1.97,39.4
IND_KA_001,2026-01-29 17:00:00,58.02,80.17,50.46,9.69,2.29,25.63
IND_KA_001,2026-01-29 18:00:00,-999.0,,87.77,12.69,4.26,9.65
IND_KA_001,2026-01-29 19:00:00,125.19,170.34,90.99,14.05,4.32,13.13
IND_KA_001,2026-01-29 20:00:00,122.06,204.31,90.44,11.93,3.72,14.9
IND_KA_001,2026-01-29 21:00:00,,167.87,94.95,14.29,4.33,14.8
IND_KA_001,2026-01-29 22:00:00,65.72,90.21,43.06,12.62,2.05,10.14
IND_KA_001,2026-01-29 23:00:00,67.66,88.66,,13.16,2.01,5.21
IND_KA_001,2026-01-30 00:00:00,67.38,97.99,35.61,12.74,1.94,11.12
IND_KA_001,2026-01-30 01:00:00,68.45,91.99,34.75,10.19,1.6,14.29
IND_KA_001,2026-01-30 02:00:00,69.07,132.52,40.32,11.31,1.63,18.0
IND_KA_001,2026-01-30 03:00:00,62.2,94.91,37.38,14.27,1.75,14.95
IND_KA_001,2026-01-30 04:00:00,58.23,89.73,36.07,10.7,1.43,13.06
IND_KA_001,2026-01-30 05:00:00,68.53,83.41,33.01,11.42,1.85,11.05
IND_KA_001,2026-01-30 06:00:00,59.21,98.2,26.25,9.76,1.76,7.56
IND_KA_001,2026-01-30 07:00:00,43.82,68.4,36.09,11.72,1.83,25.29
IND_KA_001,2026-01-30 08:00:00,101.05,126.41,72.81,11.8,3.36,31.37
IND_KA_001,2026-01-30 09:00:00,107.05,164.17,74.06,11.0,3.32,41.92
IND_KA_001,2026-01-30 10:00:00,102.55,180.76,78.65,10.89,3.64,47.25
IND_KA_001,2026-01-30 11:00:00,50.78,65.98,39.23,9.47,1.7,49.74
IND_KA_001,2026-01-30 12:00:00,50.83,77.72,38.13,10.4,1.87,54.63
IND_KA_001,2026-01-30 13:00:00,55.93,85.0,43.14,10.25,1.81,54.49
IND_KA_001,2026-01-30 14:00:00,54.35,71.75,40.72,10.42,1.75,46.59
IND_KA_001,2026-01-30 15:00:00,62.63,117.36,38.78,10.45,1.86,46.19
IND_KA_001,2026-01-30 16:00:00,,95.66,40.59,13.6,1.93,36.1
IND_KA_001,2026-01-30 17:00:00,55.04,79.8,43.36,12.34,1.82,25.46
IND_KA_001,2026-01-30 18:00:00,114.07,164.06,80.79,13.83,3.93,9.66
IND_KA_001,2026-01-30 19:00:00,125.77,176.88,,13.53,4.22,15.52
IND_KA_001,2026-01-30 20:00:00,118.2,168.26,91.23,9.99,4.0,10.53
IND_KA_001,2026-01-30 21:00:00,110.39,152.65,80.64,14.57,,15.4
IND_KA_001,2026-01-30 22:00:00,62.86,105.36,45.74,13.53,1.89,12.19
IND_KA_001,2026-01-30 23:00:00,59.65,90.97,31.36,8.59,1.72,9.65
IND_KA_002,2026-01-01 00:00:00,86.6,,35.01,28.93,1.68,14.26
IND_KA_002,2026-01-01 01:00:00,85.5,134.68,31.55,32.21,1.46,
IND_KA_002,2026-01-01 02:00:00,87.35,123.82,31.23,32.31,1.53,12.23
IND_KA_002,2026-01-01 03:00:00,80.41,114.37,29.62,26.47,1.36,9.88
IND_KA_002,2026-01-01 04:00:00,82.39,121.11,,28.92,1.51,10.54
IND_KA_002,2026-01-01 05:00:00,76.19,114.41,31.5,28.63,1.28,12.37
IND_KA_002,2026-01-01 06:00:00,79.09,109.75,31.49,27.4,1.48,19.14
IND_KA_002,2026-01-01 07:00:00,62.93,109.42,30.06,,1.34,29.08
IND_KA_002,2026-01-01 08:00:00,127.96,176.22,71.95,30.4,3.49,33.95
IND_KA_002,2026-01-01 09:00:00,123.21,177.08,65.09,30.55,3.45,47.01
IND_KA_002,2026-01-01 10:00:00,133.0,210.56,70.42,29.82,3.24,51.57
IND_KA_002,2026-01-01 11:00:00,66.18,124.11,37.04,36.2,1.66,60.04
IND_KA_002,2026-01-01 12:00:00,56.39,69.67,36.04,30.18,1.41,64.7
IND_KA_002,2026-01-01 13:00:00,62.68,104.01,34.87,30.96,1.91,67.37
IND_KA_002,2026-01-01 14:00:00,68.32,103.25,38.15,33.73,1.79,57.09
IND_KA_002,2026-01-01 15:00:00,73.12,105.14,35.72,31.7,1.59,51.26
IND_KA_002,2026-01-01 16:00:00,71.99,101.03,35.94,,1.83,39.89
IND_KA_002,2026-01-01 17:00:00,55.91,74.92,31.71,25.74,1.7,24.33
IND_KA_002,2026-01-01 18:00:00,149.0,204.02,81.53,39.53,3.64,11.94
IND_KA_002,2026-01-01 19:00:00,150.95,213.29,82.38,38.11,3.62,15.04
IND_KA_002,2026-01-01 20:00:00,141.19,205.3,,,3.39,11.94
IND_KA_002,2026-01-01 21:00:00,142.33,245.65,78.22,31.05,3.65,17.84
IND_KA_002,2026-01-01 22:00:00,81.83,148.52,34.99,,1.73,13.02
IND_KA_002,2026-01-01 23:00:00,84.06,136.77,33.96,32.73,1.83,15.27
IND_KA_002,2026-01-02 00:00:00,88.21,134.51,34.15,31.42,1.77,14.03
IND_KA_002,2026-01-02 01:00:00,83.4,140.57,33.76,26.22,1.67,12.08
IND_KA_002,2026-01-02 02:00:00,82.59,122.36,35.7,31.87,1.53,13.28
IND_KA_002,2026-01-02 03:00:00,77.3,128.99,27.89,26.55,1.2,11.43
IND_KA_002,2026-01-02 04:00:00,77.55,112.56,34.5,28.82,1.35,12.86
IND_KA_002,2026-01-02 05:00:00,66.17,107.6,25.0,27.44,1.59,14.29
IND_KA_002,2026-01-02 06:00:00,73.17,132.91,32.98,28.33,1.64,11.05
IND_KA_002,2026-01-02 07:00:00,61.12,87.51,28.61,25.4,1.04,21.67
IND_KA_002,2026-01-02 08:00:00,132.11,222.84,72.28,27.58,,32.47
IND_KA_002,2026-01-02 09:00:00,123.64,175.86,65.47,27.98,3.18,48.51
IND_KA_002,2026-01-02 10:00:00,127.08,185.13,65.69,28.9,3.31,52.66
IND_KA_002,2026-01-02 11:00:00,60.54,86.33,33.04,32.61,1.56,65.0
IND_KA_002,2026-01-02 12:00:00,68.88,126.79,34.68,32.44,1.49,66.88
IND_KA_002,2026-01-02 13:00:00,68.18,116.94,35.98,32.41,1.67,60.21
IND_KA_002,2026-01-02 14:00:00,70.74,109.06,36.02,27.72,1.95,62.66
IND_KA_002,2026-01-02 15:00:00,67.42,116.12,40.78,37.51,1.86,55.52
IND_KA_002,2026-01-02 16:00:00,66.75,83.75,32.44,34.87,1.77,44.17
IND_KA_002,2026-01-02 17:00:00,66.61,93.84,35.31,30.99,,26.76
IND_KA_002,2026-01-02 18:00:00,122.91,218.34,64.26,27.63,3.02,13.36
IND_KA_002,2026-01-02 19:00:00,148.69,255.91,80.92,32.33,3.61,17.12
IND_KA_002,2026-01-02 20:00:00,151.39,240.07,83.47,36.87,3.87,12.71
IND_KA_002,2026-01-02 21:00:00,129.36,185.08,68.07,31.76,3.18,16.27
IND_KA_002,2026-01-02 22:00:00,82.21,120.78,34.2,28.1,1.61,13.97
IND_KA_002,2026-01-02 23:00:00,89.18,123.21,36.12,30.99,1.71,17.08
IND_KA_002,2026-01-03 00:00:00,83.59,135.85,29.28,26.83,1.58,17.45
IND_KA_002,2026-01-03 01:00:00,84.42,137.74,35.54,28.77,1.8,12.24
IND_KA_002,2026-01-03 02:00:00,84.43,124.32,35.02,31.92,1.54,
IND_KA_002,2026-01-03 03:00:00,74.0,106.76,31.0,26.86,1.46,10.59
IND_KA_002,2026-01-03 04:00:00,70.07,110.82,29.08,28.39,1.54,15.42
IND_KA_002,2026-01-03 05:00:00,81.91,119.35,29.6,31.79,1.26,6.84
IND_KA_002,2026-01-03 06:00:00,36.02,53.29,15.78,13.1,0.82,15.65
IND_KA_002,2026-01-03 07:00:00,62.82,103.68,37.98,29.41,1.55,26.29
IND_KA_002,2026-01-03 08:00:00,137.05,174.96,64.02,30.47,2.94,32.97
IND_KA_002,2026-01-03 09:00:00,128.92,195.39,70.77,28.68,3.22,44.79
IND_KA_002,2026-01-03 10:00:00,113.39,164.52,60.26,27.16,3.17,55.7
IND_KA_002,2026-01-03 11:00:00,71.59,106.55,37.05,33.95,1.69,55.58
IND_KA_002,2026-01-03 12:00:00,63.49,109.38,31.47,33.63,1.92,60.53
IND_KA_002,2026-01-03 13:00:00,66.01,108.92,36.49,32.47,1.87,58.79
IND_KA_002,2026-01-03 14:00:00,,61.65,37.5,32.55,1.68,54.69
IND_KA_002,2026-01-03 15:00:00,73.75,116.54,42.51,29.73,1.46,49.58
IND_KA_002,2026-01-03 16:00:00,76.53,117.79,37.92,32.41,1.78,35.88
IND_KA_002,2026-01-03 17:00:00,,,37.81,33.18,1.81,28.87
IND_KA_002,2026-01-03 18:00:00,146.47,200.39,74.73,36.18,3.35,10.87
IND_KA_002,2026-01-03 19:00:00,149.21,195.36,75.05,33.86,3.74,12.55
IND_KA_002,2026-01-03 20:00:00,148.43,242.29,83.74,39.57,3.54,16.29
IND_KA_002,2026-01-03 21:00:00,125.75,214.21,68.29,30.59,2.83,19.69
IND_KA_002,2026-01-03 22:00:00,82.09,143.83,38.28,31.88,1.69,15.43
IND_KA_002,2026-01-03 23:00:00,82.21,131.61,39.18,31.86,1.65,13.08
IND_KA_002,2026-01-04 00:00:00,83.31,133.61,32.31,33.01,1.6,16.2
IND_KA_002,2026-01-04 01:00:00,85.14,152.32,33.33,29.12,1.47,16.79
IND_KA_002,2026-01-04 02:00:00,80.93,130.36,32.46,,1.37,15.48
IND_KA_002,2026-01-04 03:00:00,-999.0,118.86,35.97,28.28,1.31,4.14
IND_KA_002,2026-01-04 04:00:00,78.61,124.45,26.99,28.19,1.55,10.47
IND_KA_002,2026-01-04 05:00:00,80.43,121.77,29.57,28.88,1.7,17.91
IND_KA_002,2026-01-04 06:00:00,75.29,99.87,30.46,30.38,1.42,14.07
IND_KA_002,2026-01-04 07:00:00,48.49,80.23,31.81,24.76,1.29,26.01
IND_KA_002,2026-01-04 08:00:00,127.97,191.93,68.31,30.44,2.92,35.86
IND_KA_002,2026-01-04 09:00:00,55.4,97.8,29.6,14.47,1.35,47.05
IND_KA_002,2026-01-04 10:00:00,136.16,170.71,68.08,32.23,3.09,57.77
IND_KA_002,2026-01-04 11:00:00,30.65,49.35,19.6,12.72,0.55,62.4
IND_KA_002,2026-01-04 12:00:00,52.28,,32.43,26.87,1.53,68.54
IND_KA_002,2026-01-04 13:00:00,69.96,119.7,30.88,33.74,1.61,63.73
IND_KA_002,2026-01-04 14:00:00,37.62,56.56,18.06,12.76,0.54,58.28
IND_KA_002,2026-01-04 15:00:00,67.51,120.14,,33.83,1.56,52.0
IND_KA_002,2026-01-04 16:00:00,73.27,112.6,42.52,33.08,1.81,42.02
IND_KA_002,2026-01-04 17:00:00,70.71,124.46,35.77,33.45,1.67,21.76
IND_KA_002,2026-01-04 18:00:00,152.97,,84.92,39.52,3.48,14.07
IND_KA_002,2026-01-04 19:00:00,150.67,237.41,80.25,35.41,3.52,10.55
IND_KA_002,2026-01-04 20:00:00,149.28,212.8,81.64,34.63,3.59,13.65
IND_KA_002,2026-01-04 21:00:00,148.89,255.96,80.21,37.06,3.76,11.6
IND_KA_002,2026-01-04 22:00:00,95.37,139.66,41.13,32.82,1.7,11.55
IND_KA_002,2026-01-04 23:00:00,89.12,120.51,34.89,31.76,1.42,7.85
IND_KA_002,2026-01-05 00:00:00,85.26,142.71,30.86,28.79,1.62,11.95
IND_KA_002,2026-01-05 01:00:00,78.96,125.36,33.37,27.72,1.47,10.02
IND_KA_002,2026-01-05 02:00:00,75.84,102.33,29.28,29.04,1.68,14.44
IND_KA_002,2026-01-05 03:00:00,83.64,159.62,31.36,28.98,1.62,16.93
IND_KA_002,2026-01-05 04:00:00,82.19,99.7,33.68,29.17,1.56,22.4
IND_KA_002,2026-01-05 05:00:00,83.15,132.12,29.24,26.1,1.89,9.43
IND_KA_002,2026-01-05 06:00:00,72.93,104.38,32.16,31.3,1.48,11.04
IND_KA_002,2026-01-05 07:00:00,66.3,97.75,33.11,30.41,1.75,26.09
IND_KA_002,2026-01-05 08:00:00,137.07,237.43,60.64,30.13,2.89,32.41
IND_KA_002,2026-01-05 09:00:00,115.68,190.99,63.91,25.95,2.49,43.23
IND_KA_002,2026-01-05 10:00:00,128.01,180.37,62.93,30.0,3.28,57.41
IND_KA_002,2026-01-05 11:00:00,58.5,81.1,30.65,32.03,1.52,61.67
IND_KA_002,2026-01-05 12:00:00,61.98,119.01,31.64,29.39,1.74,62.74
IND_KA_002,2026-01-05 13:00:00,67.92,108.11,35.59,31.07,1.54,71.67
IND_KA_002,2026-01-05 14:00:00,71.99,109.78,38.27,32.29,1.87,63.48
IND_KA_002,2026-01-05 15:00:00,78.25,115.38,41.55,33.64,1.83,49.23
IND_KA_002,2026-01-05 16:00:00,73.62,94.38,36.31,37.42,1.86,37.4
IND_KA_002,2026-01-05 17:00:00,57.01,75.01,37.97,28.66,1.42,18.91
IND_KA_002,2026-01-05 18:00:00,140.45,218.17,83.14,36.19,3.66,13.66
IND_KA_002,2026-01-05 19:00:00,149.38,216.13,77.55,34.04,3.85,12.64
IND_KA_002,2026-01-05 20:00:00,120.77,181.74,67.08,27.13,3.13,8.81
IND_KA_002,2026-01-05 21:00:00,123.32,161.74,67.49,30.62,3.0,11.38
IND_KA_002,2026-01-05 22:00:00,86.6,111.35,36.99,31.76,1.76,15.1
IND_KA_002,2026-01-05 23:00:00,89.82,128.31,37.22,35.19,1.7,12.37
IND_KA_002,2026-01-06 00:00:00,80.1,122.52,,30.6,1.45,13.68
IND_KA_002,2026-01-06 01:00:00,73.73,129.93,30.74,26.66,1.47,11.79
IND_KA_002,2026-01-06 02:00:00,65.61,107.58,25.97,25.44,0.86,12.45
IND_KA_002,2026-01-06 03:00:00,88.17,121.77,36.92,27.39,1.36,17.27
IND_KA_002,2026-01-06 04:00:00,76.97,113.37,29.24,24.93,1.18,12.95
IND_KA_002,2026-01-06 05:00:00,70.27,111.81,28.7,24.96,1.07,9.38
IND_KA_002,2026-01-06 06:00:00,70.96,111.1,33.79,28.8,1.24,9.21
IND_KA_002,2026-01-06 07:00:00,61.12,100.54,35.0,31.46,1.69,31.15
IND_KA_002,2026-01-06 08:00:00,115.65,168.32,57.46,25.17,2.65,37.17
IND_KA_002,2026-01-06 09:00:00,127.46,160.58,65.03,27.97,2.99,49.92
IND_KA_002,2026-01-06 10:00:00,102.25,169.29,51.35,25.84,2.56,55.61
IND_KA_002,2026-01-06 11:00:00,67.35,102.11,31.72,31.79,1.52,61.28
IND_KA_002,2026-01-06 12:00:00,64.57,114.99,31.95,29.02,1.45,59.79
IND_KA_002,2026-01-06 13:00:00,66.04,101.44,28.58,33.2,1.66,65.63
IND_KA_002,2026-01-06 14:00:00,59.57,113.14,34.59,30.53,1.68,54.89
IND_KA_002,2026-01-06 15:00:00,66.04,107.52,40.16,30.8,1.76,52.94
IND_KA_002,2026-01-06 16:00:00,69.06,118.67,35.06,31.55,1.56,40.6
IND_KA_002,2026-01-06 17:00:00,74.14,121.68,35.43,36.93,1.7,25.48
IND_KA_002,2026-01-06 18:00:00,137.94,186.67,76.22,31.15,3.57,11.13
IND_KA_002,2026-01-06 19:00:00,147.7,211.67,77.62,30.16,3.69,14.17
IND_KA_002,2026-01-06 20:00:00,133.84,232.83,67.01,31.38,3.81,14.44
IND_KA_002,2026-01-06 21:00:00,142.96,243.12,76.21,31.01,3.82,20.85
IND_KA_002,2026-01-06 22:00:00,86.66,137.59,36.22,32.18,1.66,11.26
IND_KA_002,2026-01-06 23:00:00,83.4,113.96,36.11,29.17,1.71,12.15
IND_KA_002,2026-01-07 00:00:00,88.39,121.76,29.1,29.44,1.72,15.67
IND_KA_002,2026-01-07 01:00:00,72.53,104.36,31.9,26.57,1.55,6.63
IND_KA_002,2026-01-07 02:00:00,92.65,129.22,35.57,29.79,1.69,14.57
IND_KA_002,2026-01-07 03:00:00,32.28,54.45,14.04,12.75,0.1,11.37
IND_KA_002,2026-01-07 04:00:00,65.46,95.79,21.86,25.13,1.34,16.47
IND_KA_002,2026-01-07 05:00:00,88.73,144.81,31.17,27.42,1.58,14.62
IND_KA_002,2026-01-07 06:00:00,83.25,,27.01,29.65,,13.3
IND_KA_002,2026-01-07 07:00:00,59.85,105.87,29.85,27.92,1.62,27.22
IND_KA_002,2026-01-07 08:00:00,109.5,176.63,50.89,22.4,2.53,29.31
IND_KA_002,2026-01-07 09:00:00,120.33,181.44,62.66,29.71,3.0,44.74
IND_KA_002,2026-01-07 10:00:00,128.89,,66.49,31.73,3.21,56.85
IND_KA_002,2026-01-07 11:00:00,65.04,100.11,36.36,30.05,1.79,64.24
IND_KA_002,2026-01-07 12:00:00,68.95,119.9,32.12,31.69,1.72,61.0
IND_KA_002,2026-01-07 13:00:00,,83.53,33.4,33.42,1.59,62.76
IND_KA_002,2026-01-07 14:00:00,65.85,110.21,33.82,32.05,1.51,57.89
IND_KA_002,2026-01-07 15:00:00,65.85,115.84,37.77,31.2,1.67,50.37
IND_KA_002,2026-01-07 16:00:00,70.57,121.99,33.89,29.56,1.81,39.03
IND_KA_002,2026-01-07 17:00:00,67.9,85.51,33.17,31.3,1.75,
IND_KA_002,2026-01-07 18:00:00,164.27,254.82,,37.73,3.7,14.84
IND_KA_002,2026-01-07 19:00:00,120.35,,66.78,30.24,3.09,15.84
IND_KA_002,2026-01-07 20:00:00,140.47,221.96,72.56,30.82,3.35,13.07
IND_KA_002,2026-01-07 21:00:00,151.52,229.31,83.05,34.96,3.69,11.73
IND_KA_002,2026-01-07 22:00:00,87.56,121.84,34.37,32.65,1.23,9.99
IND_KA_002,2026-01-07 23:00:00,88.93,134.81,,31.53,1.55,18.43
IND_KA_002,2026-01-08 00:00:00,86.17,136.1,42.81,32.73,1.86,16.97
IND_KA_002,2026-01-08 01:00:00,73.61,125.8,31.24,28.73,1.53,12.6
IND_KA_002,2026-01-08 02:00:00,27.44,38.14,11.54,14.61,0.63,5.52
IND_KA_002,2026-01-08 03:00:00,82.62,134.23,33.64,25.85,1.6,17.43
IND_KA_002,2026-01-08 04:00:00,75.21,137.52,,25.4,1.31,14.5
IND_KA_002,2026-01-08 05:00:00,77.81,130.46,31.87,29.3,1.44,12.73
IND_KA_002,2026-01-08 06:00:00,74.49,127.16,26.18,26.01,1.25,10.92
IND_KA_002,2026-01-08 07:00:00,71.1,117.49,28.91,30.19,1.42,23.41
IND_KA_002,2026-01-08 08:00:00,131.19,169.12,71.23,31.63,3.05,35.07
IND_KA_002,2026-01-08 09:00:00,117.55,180.11,58.21,22.71,2.94,48.64
IND_KA_002,2026-01-08 10:00:00,130.45,223.52,68.48,29.04,3.42,54.08
IND_KA_002,2026-01-08 11:00:00,65.6,92.52,36.06,34.41,1.62,64.43
IND_KA_002,2026-01-08 12:00:00,70.49,106.93,31.53,36.03,1.54,59.34
IND_KA_002,2026-01-08 13:00:00,68.28,99.59,36.98,34.59,1.66,62.5
IND_KA_002,2026-01-08 14:00:00,61.29,99.9,31.47,31.86,1.89,58.41
IND_KA_002,2026-01-08 15:00:00,67.22,90.01,32.95,30.97,1.54,50.72
IND_KA_002,2026-01-08 16:00:00,78.76,129.05,43.26,34.11,1.88,45.15
IND_KA_002,2026-01-08 17:00:00,71.78,104.83,36.66,34.01,1.8,23.32
IND_KA_002,2026-01-08 18:00:00,160.17,250.29,81.08,38.95,3.56,14.49
IND_KA_002,2026-01-08 19:00:00,141.3,238.85,74.25,31.83,3.5,11.6
IND_KA_002,2026-01-08 20:00:00,126.27,184.23,69.59,30.07,3.23,15.29
IND_KA_002,2026-01-08 21:00:00,141.09,187.61,82.43,32.73,3.63,10.7
IND_KA_002,2026-01-08 22:00:00,85.55,132.06,37.99,33.26,1.7,14.71
IND_KA_002,2026-01-08 23:00:00,80.56,129.75,33.8,32.21,1.74,15.98
IND_KA_002,2026-01-09 00:00:00,84.68,,39.04,31.62,2.04,12.67
IND_KA_002,2026-01-09 01:00:00,87.56,141.7,30.17,28.09,2.05,13.88
IND_KA_002,2026-01-09 02:00:00,70.28,113.89,41.26,31.04,1.33,12.61
IND_KA_002,2026-01-09 03:00:00,79.72,110.17,29.33,30.76,,18.3
IND_KA_002,2026-01-09 04:00:00,83.85,128.21,33.48,30.85,1.27,15.62
IND_KA_002,2026-01-09 05:00:00,84.95,123.96,36.34,26.13,1.5,10.1
IND_KA_002,2026-01-09 06:00:00,67.23,102.98,30.35,24.47,1.51,11.4
IND_KA_002,2026-01-09 07:00:00,74.14,121.11,33.53,30.45,1.23,21.35
IND_KA_002,2026-01-09 08:00:00,115.61,215.64,61.93,26.16,2.57,39.57
IND_KA_002,2026-01-09 09:00:00,124.8,216.91,66.61,,2.97,45.07
IND_KA_002,2026-01-09 10:00:00,123.48,177.17,68.4,30.52,3.05,55.16
IND_KA_002,2026-01-09 11:00:00,65.49,,37.09,28.17,1.78,66.43
IND_KA_002,2026-01-09 12:00:00,71.03,124.94,37.05,31.67,1.57,68.9
IND_KA_002,2026-01-09 13:00:00,61.84,89.48,33.48,26.17,1.39,64.05
IND_KA_002,2026-01-09 14:00:00,64.69,103.34,30.11,28.95,1.39,66.61
IND_KA_002,2026-01-09 15:00:00,71.86,103.17,32.76,35.21,1.46,
IND_KA_002,2026-01-09 16:00:00,63.86,86.07,39.77,32.67,1.82,39.79
IND_KA_002,2026-01-09 17:00:00,74.22,121.04,36.52,38.63,1.99,21.91
IND_KA_002,2026-01-09 18:00:00,149.96,267.34,82.73,39.19,3.78,14.32
IND_KA_002,2026-01-09 19:00:00,161.45,231.16,80.84,36.17,3.5,16.16
IND_KA_002,2026-01-09 20:00:00,89.22,135.27,50.18,22.25,2.21,11.63
IND_KA_002,2026-01-09 21:00:00,152.48,225.58,74.8,33.4,3.6,13.66
IND_KA_002,2026-01-09 22:00:00,77.5,134.83,37.0,33.39,1.47,8.83
IND_KA_002,2026-01-09 23:00:00,90.47,144.04,38.48,38.28,1.83,
IND_KA_002,2026-01-10 00:00:00,77.43,137.92,27.22,,1.46,16.44
IND_KA_002,2026-01-10 01:00:00,81.12,145.32,34.67,33.69,1.7,10.88
IND_KA_002,2026-01-10 02:00:00,,130.39,35.78,30.09,1.58,18.79
IND_KA_002,2026-01-10 03:00:00,79.16,140.79,35.71,27.4,1.35,12.45
IND_KA_002,2026-01-10 04:00:00,32.92,55.49,17.03,16.58,0.51,10.94
IND_KA_002,2026-01-10 05:00:00,75.43,128.08,27.76,27.0,1.23,14.06
IND_KA_002,2026-01-10 06:00:00,76.94,132.39,31.74,28.49,1.18,10.74
IND_KA_002,2026-01-10 07:00:00,51.11,74.32,27.99,27.76,1.51,
IND_KA_002,2026-01-10 08:00:00,118.15,198.59,63.44,27.98,2.9,34.15
IND_KA_002,2026-01-10 09:00:00,131.25,216.84,69.68,30.06,2.93,45.09
IND_KA_002,2026-01-10 10:00:00,128.99,216.69,67.31,27.77,3.11,53.76
IND_KA_002,2026-01-10 11:00:00,24.72,33.98,15.18,9.33,0.85,64.35
IND_KA_002,2026-01-10 12:00:00,60.68,92.65,35.47,29.73,1.65,70.39
IND_KA_002,2026-01-10 13:00:00,61.25,90.36,37.43,29.62,1.51,66.62
IND_KA_002,2026-01-10 14:00:00,77.51,134.73,32.06,32.29,1.64,62.92
IND_KA_002,2026-01-10 15:00:00,60.99,106.71,25.64,29.46,1.33,52.3
IND_KA_002,2026-01-10 16:00:00,71.46,110.05,35.14,36.77,1.62,39.29
IND_KA_002,2026-01-10 17:00:00,76.37,130.31,36.61,31.58,1.59,29.06
IND_KA_002,2026-01-10 18:00:00,146.78,246.96,75.76,40.34,3.94,13.01
IND_KA_002,2026-01-10 19:00:00,147.25,225.15,72.13,29.28,3.22,17.16
IND_KA_002,2026-01-10 20:00:00,143.24,227.85,76.53,30.23,3.33,16.21
IND_KA_002,2026-01-10 21:00:00,141.8,237.51,65.27,28.63,3.49,13.24
IND_KA_002,2026-01-10 22:00:00,83.6,128.3,38.24,31.83,1.66,15.61
IND_KA_002,2026-01-10 23:00:00,83.56,142.16,,32.13,1.46,10.84
IND_KA_002,2026-01-11 00:00:00,70.09,137.36,28.33,29.53,1.5,20.0
IND_KA_002,2026-01-11 01:00:00,83.3,102.28,28.15,29.98,1.59,23.0
IND_KA_002,2026-01-11 02:00:00,83.23,115.73,30.58,30.5,1.62,16.25
IND_KA_002,2026-01-11 03:00:00,85.84,108.55,35.65,29.91,1.7,17.74
IND_KA_002,2026-01-11 04:00:00,77.55,101.9,30.87,31.94,1.42,11.95
IND_KA_002,2026-01-11 05:00:00,80.43,129.49,34.14,27.8,1.55,13.36
IND_KA_002,2026-01-11 06:00:00,77.38,142.43,28.98,23.25,1.2,10.66
IND_KA_002,2026-01-11 07:00:00,51.29,74.43,30.08,25.63,1.49,26.72
IND_KA_002,2026-01-11 08:00:00,112.93,189.25,67.22,29.21,2.97,40.82
IND_KA_002,2026-01-11 09:00:00,128.07,213.21,65.92,24.79,3.16,42.84
IND_KA_002,2026-01-11 10:00:00,129.76,186.06,,32.33,3.26,58.03
IND_KA_002,2026-01-11 11:00:00,64.34,97.61,35.23,31.97,1.82,60.68
IND_KA_002,2026-01-11 12:00:00,52.24,74.86,27.49,30.02,1.39,63.01
IND_KA_002,2026-01-11 13:00:00,59.17,82.64,34.74,27.11,1.33,60.14
IND_KA_002,2026-01-11 14:00:00,66.7,103.6,36.17,33.27,1.74,61.02
IND_KA_002,2026-01-11 15:00:00,67.44,117.06,29.43,33.11,1.68,51.43
IND_KA_002,2026-01-11 16:00:00,64.78,107.91,35.72,29.72,1.58,38.6
IND_KA_002,2026-01-11 17:00:00,74.48,100.61,36.74,33.54,1.75,28.14
IND_KA_002,2026-01-11 18:00:00,69.25,92.54,,12.67,1.74,10.42
IND_KA_002,2026-01-11 19:00:00,143.41,231.87,82.82,35.11,3.84,10.59
IND_KA_002,2026-01-11 20:00:00,148.44,256.44,78.89,35.48,3.24,14.26
IND_KA_002,2026-01-11 21:00:00,153.02,218.48,73.21,37.59,3.54,13.83
IND_KA_002,2026-01-11 22:00:00,88.72,144.26,36.5,34.07,1.83,12.78
IND_KA_002,2026-01-11 23:00:00,65.66,,25.02,24.56,1.17,14.67
IND_KA_002,2026-01-12 00:00:00,90.98,130.89,37.2,32.49,1.49,15.73
IND_KA_002,2026-01-12 01:00:00,,104.2,35.24,28.31,1.58,15.41
IND_KA_002,2026-01-12 02:00:00,79.59,137.1,33.14,29.57,1.57,13.74
IND_KA_002,2026-01-12 03:00:00,78.69,116.65,35.44,27.07,1.2,7.47
IND_KA_002,2026-01-12 04:00:00,79.32,123.91,30.67,27.91,1.49,16.1
IND_KA_002,2026-01-12 05:00:00,74.31,126.26,29.69,28.4,1.19,15.96
IND_KA_002,2026-01-12 06:00:00,77.35,108.77,27.56,28.65,1.37,16.5
IND_KA_002,2026-01-12 07:00:00,66.7,112.84,31.08,22.93,1.36,26.47
IND_KA_002,2026-01-12 08:00:00,133.45,185.87,67.09,34.43,3.34,31.31
IND_KA_002,2026-01-12 09:00:00,118.87,199.38,,28.39,2.98,47.15
IND_KA_002,2026-01-12 10:00:00,141.73,204.56,63.38,30.4,3.54,55.27
IND_KA_002,2026-01-12 11:00:00,65.3,87.77,36.66,34.77,1.63,69.32
IND_KA_002,2026-01-12 12:00:00,66.95,117.96,32.68,30.87,1.51,72.83
IND_KA_002,2026-01-12 13:00:00,73.94,120.59,34.81,32.94,1.77,67.98
IND_KA_002,2026-01-12 14:00:00,68.08,94.1,37.41,33.36,1.59,62.87
